Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
02712;Chartley;MA;41.756214;-71.067062;-5;1;41.756214,-71.067062
02493;Weston;MA;42.358663;-71.28831;-5;1;42.358663,-71.28831
02027;Dedham;MA;42.180048;-71.08923;-5;1;42.180048,-71.08923
01655;Worcester;MA;42.364807;-71.896868;-5;1;42.364807,-71.896868
02212;Boston;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
02421;Lexington;MA;42.439295;-71.23553;-5;1;42.439295,-71.23553
01984;Wenham;MA;42.600518;-70.87618;-5;1;42.600518,-70.87618
02642;Eastham;MA;41.844087;-69.98921;-5;1;41.844087,-69.98921
01002;Amherst;MA;42.377651;-72.50323;-5;1;42.377651,-72.50323
02206;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
01031;Gilbertville;MA;42.33071;-72.18833;-5;1;42.33071,-72.18833
01951;Newbury;MA;42.780141;-70.86866;-5;1;42.780141,-70.86866
02239;Cambridge;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
02557;Oak Bluffs;MA;41.417376;-70.560032;-5;1;41.417376,-70.560032
02203;Boston;MA;42.361485;-71.060364;-5;1;42.361485,-71.060364
01229;Glendale;MA;42.279292;-73.343545;-5;1;42.279292,-73.343545
01516;Douglas;MA;42.061437;-71.72887;-5;1;42.061437,-71.72887
01718;Village Of Nagog Woods;MA;42.519739;-71.42721;-5;1;42.519739,-71.42721
02104;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
02128;Boston;MA;42.378297;-71.0255;-5;1;42.378297,-71.0255
02650;North Chatham;MA;41.702265;-69.96958;-5;1;41.702265,-69.96958
01471;Groton;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
01355;New Salem;MA;42.485899;-72.33345;-5;1;42.485899,-72.33345
01034;Granville;MA;42.086224;-72.94464;-5;1;42.086224,-72.94464
01820;Pinehurst;MA;42.540779;-71.238175;-5;1;42.540779,-71.238175
02295;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
01114;Springfield;MA;42.170731;-72.604842;-5;1;42.170731,-72.604842
01582;Westborough;MA;42.364807;-71.896868;-5;1;42.364807,-71.896868
02045;Hull;MA;42.286347;-70.87663;-5;1;42.286347,-70.87663
02021;Canton;MA;42.166776;-71.1343;-5;1;42.166776,-71.1343
02725;Somerset;MA;41.721652;-71.17482;-5;1;41.721652,-71.17482
02217;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
01257;Sheffield;MA;42.102694;-73.36591;-5;1;42.102694,-73.36591
02722;Fall River;MA;41.756214;-71.067062;-5;1;41.756214,-71.067062
01922;Byfield;MA;42.76087;-70.92648;-5;1;42.76087,-70.92648
01742;Concord;MA;42.457201;-71.37478;-5;1;42.457201,-71.37478
01583;West Boylston;MA;42.359842;-71.787;-5;1;42.359842,-71.787
02632;Centerville;MA;41.658718;-70.34658;-5;1;41.658718,-70.34658
01263;Stockbridge;MA;42.3929;-73.228483;-5;1;42.3929,-73.228483
01088;West Hatfield;MA;42.388831;-72.6321;-5;1;42.388831,-72.6321
01115;Springfield;MA;42.102894;-72.591633;-5;1;42.102894,-72.591633
01350;Monroe Bridge;MA;42.712257;-72.97629;-5;1;42.712257,-72.97629
01904;Lynn;MA;42.490421;-70.96579;-5;1;42.490421,-70.96579
02241;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
02345;Manomet;MA;41.888198;-70.581029;-5;1;41.888198,-70.581029
02019;Bellingham;MA;42.075122;-71.47953;-5;1;42.075122,-71.47953
02703;Attleboro;MA;41.928099;-71.31456;-5;1;41.928099,-71.31456
01375;Sunderland;MA;42.449978;-72.56302;-5;1;42.449978,-72.56302
01806;Woburn;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
01144;Springfield;MA;42.101796;-72.59151;-5;1;42.101796,-72.59151
